chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL4518579,2389990,CHEMBL4477152,38,PATENT,,,,105596,O43175,D-3-phosphoglycerate dehydrogenase,CHEMBL2311243,Homo sapiens,258.0,nM,=,6.59,CHEMBL4518579,O43175,chemicalProbes,true,false
CHEMBL723,36662,CHEMBL3819952,1,LITERATURE,J Med Chem,2.6588045E7,10.1021/acs.jmedchem.5b00671,105604,O95069,Potassium channel subfamily K member 2,CHEMBL2321615,Homo sapiens,1600.0,nM,=,5.8,CHEMBL723,O95069,"ot_genetics_portal,chembl",false,true
CHEMBL71,6216,CHEMBL1909114,15,DRUGMATRIX,,,,10184,P21452,Neurokinin 2 receptor,CHEMBL2327,Homo sapiens,9065.0,nM,=,5.04,CHEMBL71,P21452,"ot_genetics_portal,chembl",false,true
CHEMBL11,605,CHEMBL3430581,1,LITERATURE,Cardiovasc Res,2.1300721E7,10.1093/cvr/cvr044,105639,Q99250,Sodium channel alpha subunit,CHEMBL2331043,Homo sapiens,3600.0,nM,=,5.44,CHEMBL11,Q99250,"impc,chembl",false,true
CHEMBL82932,131886,CHEMBL828520,1,LITERATURE,Bioorg Med Chem Lett,1.6023344E7,10.1016/j.bmcl.2005.05.116,10131,P42574,Caspase-3,CHEMBL2334,Homo sapiens,18.0,nM,=,7.75,CHEMBL82932,P42574,chemicalProbes,false,false
CHEMBL4228124,2300615,CHEMBL4219925,1,LITERATURE,J Med Chem,2.8876062E7,10.1021/acs.jmedchem.7b00956,11682,P48067,Glycine transporter 1,CHEMBL2337,Homo sapiens,100.0,nM,=,7.0,CHEMBL4228124,P48067,chembl,false,true
CHEMBL3137336,1626767,CHEMBL4407463,1,LITERATURE,J Med Chem,3.1298542E7,10.1021/acs.jmedchem.9b00891,12718,O00141,Serine/threonine-protein kinase Sgk1,CHEMBL2343,Homo sapiens,211.0,nM,=,6.68,CHEMBL3137336,O00141,"impc,intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL91829,144959,CHEMBL860796,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,12724,P51812,Ribosomal protein S6 kinase alpha 3,CHEMBL2345,Homo sapiens,2200.0,nM,=,5.66,CHEMBL91829,P51812,impc,false,false
CHEMBL104,13494,CHEMBL1909180,15,DRUGMATRIX,,,,136,P41143,Delta opioid receptor,CHEMBL236,Homo sapiens,4978.0,nM,=,5.3,CHEMBL104,P41143,chembl,false,true
CHEMBL297453,67987,CHEMBL4482624,38,PATENT,,,,105690,P43351,DNA repair protein RAD52 homolog,CHEMBL2362978,Homo sapiens,3700.0,nM,=,5.43,CHEMBL297453,P43351,ot_genetics_portal,false,false
CHEMBL1614725,1037736,CHEMBL1924801,1,LITERATURE,J Med Chem,2.2003817E7,10.1021/jm2008634,105744,P04626,Epidermal growth factor receptor,CHEMBL2363049,Homo sapiens,23.0,nM,=,7.64,CHEMBL1614725,P04626,"impc,eva,intogen,ot_genetics_portal,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL38,2208,CHEMBL4374484,1,LITERATURE,Medchemcomm,3.1673308E7,10.1039/C9MD00264B,105764,P13631,Retinoic acid receptor,CHEMBL2363069,Homo sapiens,1.0,nM,=,9.0,CHEMBL38,P13631,chembl,false,true
CHEMBL1023,119498,CHEMBL4430346,1,LITERATURE,J Med Chem,2.7592633E7,10.1021/acs.jmedchem.6b00812,105765,P48443,Retinoid X receptor,CHEMBL2363070,Homo sapiens,52.0,nM,=,7.28,CHEMBL1023,P48443,chembl,false,true
CHEMBL1071,139225,CHEMBL4400163,1,LITERATURE,Bioorg Med Chem,3.1447248E7,10.1016/j.bmc.2019.115052,106142,P01031,Complement C5,CHEMBL2364163,Homo sapiens,640.0,nM,=,6.19,CHEMBL1071,P01031,"ot_genetics_portal,chembl",false,true
CHEMBL503,9495,CHEMBL4604547,1,LITERATURE,J Med Chem,3.1999923E7,10.1021/acs.jmedchem.9b01869,106151,P05107,Integrin alpha-L/beta-2 (LFA-1),CHEMBL2364172,Homo sapiens,2400.0,nM,=,5.62,CHEMBL503,P05107,"impc,chembl",false,true
CHEMBL1136,171587,CHEMBL1042375,1,LITERATURE,J Med Chem,1.9775168E7,10.1021/jm900729s,106175,P08684,Cytochrome P450 3A,CHEMBL2364675,Homo sapiens,2.4,nM,=,8.62,CHEMBL1136,P08684,chembl,false,true
CHEMBL325041,187372,CHEMBL3266057,1,LITERATURE,Bioorg Med Chem,2.4767818E7,10.1016/j.bmc.2014.04.011,106197,P28070,26S proteasome,CHEMBL2364701,Homo sapiens,7.14,nM,=,8.15,CHEMBL325041,P28070,"uniprot_literature,eva,chembl",false,true
CHEMBL429095,409286,CHEMBL1767949,1,LITERATURE,Bioorg Med Chem,2.1420867E7,10.1016/j.bmc.2011.02.047,11922,P30307,Dual specificity phosphatase Cdc25C,CHEMBL2378,Homo sapiens,56.9,nM,=,7.25,CHEMBL429095,P30307,chemicalProbes,false,false
CHEMBL3740897,2054756,CHEMBL3743853,1,LITERATURE,Bioorg Med Chem Lett,2.6546219E7,10.1016/j.bmcl.2015.10.079,107589,Q2NL67,Poly [ADP-ribose] polymerase 6,CHEMBL2380187,Homo sapiens,83.0,nM,=,7.08,CHEMBL3740897,Q2NL67,chemicalProbes,true,false
CHEMBL111,16088,CHEMBL3222511,1,LITERATURE,Medchemcomm,,10.1039/C3MD00394A,107601,Q14330,N-arachidonyl glycine receptor,CHEMBL2384898,Homo sapiens,10100.0,nM,=,5.0,CHEMBL111,Q14330,impc,false,false
CHEMBL282686,33827,CHEMBL928498,1,LITERATURE,Bioorg Med Chem Lett,1.825529E7,10.1016/j.bmcl.2008.01.067,163,Q07869,Peroxisome proliferator-activated receptor alpha,CHEMBL239,Homo sapiens,414.0,nM,=,6.38,CHEMBL282686,Q07869,"impc,chembl",false,true
CHEMBL112,16450,CHEMBL2411426,1,LITERATURE,ACS Med Chem Lett,2.448273E7,10.1021/ml4000904,107627,P02144,Myoglobin,CHEMBL2406892,Homo sapiens,2300.0,nM,=,5.64,CHEMBL112,P02144,impc,false,false
CHEMBL278315,25906,CHEMBL5141191,1,LITERATURE,J Med Chem,3.5838529E7,10.1021/acs.jmedchem.2c00680,107653,P29375,Lysine-specific demethylase 5A,CHEMBL2424504,Homo sapiens,130.0,nM,=,6.89,CHEMBL278315,P29375,cancer_gene_census,false,false
CHEMBL535,13048,CHEMBL1244720,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,10695,P31751,Serine/threonine-protein kinase AKT2,CHEMBL2431,Homo sapiens,2700.0,nM,=,5.57,CHEMBL535,P31751,"impc,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL964,94571,CHEMBL1909128,15,DRUGMATRIX,,,,10773,P25025,Interleukin-8 receptor B,CHEMBL2434,Homo sapiens,4209.0,nM,=,5.38,CHEMBL964,P25025,"impc,ot_genetics_portal,chembl",false,true
CHEMBL357995,255377,CHEMBL1909093,15,DRUGMATRIX,,,,226,P13945,Beta-3 adrenergic receptor,CHEMBL246,Homo sapiens,344.0,nM,=,6.46,CHEMBL357995,P13945,chembl,false,true
CHEMBL502,9372,CHEMBL5133661,1,LITERATURE,Eur J Med Chem,3.5026532E7,10.1016/j.ejmech.2021.114098,10639,Q04844,Acetylcholine receptor protein epsilon chain,CHEMBL2484,Homo sapiens,32.36,nM,=,7.49,CHEMBL502,Q04844,"impc,ot_genetics_portal,chembl",false,true
CHEMBL522302,460266,CHEMBL979852,1,LITERATURE,J Med Chem,1.9388677E7,10.1021/jm900023b,250,P25103,Neurokinin 1 receptor,CHEMBL249,Homo sapiens,0.05012,nM,=,10.3,CHEMBL522302,P25103,chembl,false,true
CHEMBL3301610,1763572,CHEMBL4613408,1,LITERATURE,Eur J Med Chem,3.0639897E7,10.1016/j.ejmech.2019.01.003,10480,Q00534,Cyclin-dependent kinase 6,CHEMBL2508,Homo sapiens,5.0,nM,=,8.3,CHEMBL3301610,Q00534,"impc,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL104,13494,CHEMBL1909214,15,DRUGMATRIX,,,,252,P29274,Adenosine A2a receptor,CHEMBL251,Homo sapiens,7136.0,nM,=,5.15,CHEMBL104,P29274,chembl,false,true
CHEMBL267458,490,CHEMBL678074,1,LITERATURE,J Med Chem,9703472.0,10.1021/jm980217s,249,P25101,Endothelin receptor ET-A,CHEMBL252,Homo sapiens,48.0,nM,=,7.32,CHEMBL267458,P25101,chemicalProbes,true,false
CHEMBL3916243,2125614,CHEMBL5031862,1,LITERATURE,J Med Chem,3.4553947E7,10.1021/acs.jmedchem.1c00359,10674,Q9Y5Z0,Beta secretase 2,CHEMBL2525,Homo sapiens,185.0,nM,=,6.73,CHEMBL3916243,Q9Y5Z0,chemicalProbes,true,false
CHEMBL3422790,1842237,CHEMBL3425330,1,LITERATURE,Eur J Med Chem,2.5935384E7,10.1016/j.ejmech.2015.04.034,259,P34972,Cannabinoid CB2 receptor,CHEMBL253,Homo sapiens,0.75,nM,=,9.12,CHEMBL3422790,P34972,chemicalProbes,false,false
CHEMBL502835,522730,CHEMBL1908573,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10612,O15530,3-phosphoinositide dependent protein kinase-1,CHEMBL2534,Homo sapiens,2800.0,nM,=,5.55,CHEMBL502835,O15530,chembl,false,true
CHEMBL535,13048,CHEMBL1063704,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11629,P78368,Casein kinase I gamma 2,CHEMBL2543,Homo sapiens,110.0,nM,=,6.96,CHEMBL535,P78368,impc,false,false
CHEMBL1801250,1162323,CHEMBL1804722,1,LITERATURE,J Med Chem,2.1080647E7,10.1021/jm101177s,12283,Q9UQL6,Histone deacetylase 5,CHEMBL2563,Homo sapiens,200.0,nM,=,6.7,CHEMBL1801250,Q9UQL6,chembl,false,true
CHEMBL1173655,650126,CHEMBL1908710,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10140,P06239,Tyrosine-protein kinase LCK,CHEMBL258,Homo sapiens,570.0,nM,=,6.24,CHEMBL1173655,P06239,"impc,chembl,cancer_gene_census",false,true
CHEMBL288441,62111,CHEMBL1908721,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10885,O94806,Protein kinase C nu,CHEMBL2595,Homo sapiens,4600.0,nM,=,5.34,CHEMBL288441,O94806,"ot_genetics_portal,chembl",false,true
CHEMBL428647,8062,CHEMBL4688370,1,LITERATURE,Bioorg Med Chem,3.3310545E7,10.1016/j.bmc.2020.115887,10893,Q13509,Tubulin beta-3 chain,CHEMBL2597,Homo sapiens,7.7,nM,=,8.11,CHEMBL428647,Q13509,"orphanet,ot_genetics_portal,chemicalProbes,chembl",true,true
CHEMBL1287853,714243,CHEMBL1908604,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,Homo sapiens,2700.0,nM,=,5.57,CHEMBL1287853,P43405,"impc,chembl,cancer_gene_census",false,true
CHEMBL307429,123534,CHEMBL1040324,1,LITERATURE,Bioorg Med Chem Lett,1.9853441E7,10.1016/j.bmcl.2009.10.022,10977,P10253,Lysosomal alpha-glucosidase,CHEMBL2608,Homo sapiens,1500.0,nM,=,5.82,CHEMBL307429,P10253,"uniprot_literature,impc,eva,gene2phenotype,chembl,uniprot_variants",false,true
CHEMBL35,2046,CHEMBL1029729,1,LITERATURE,Bioorg Med Chem,1.9119014E7,10.1016/j.bmc.2008.12.023,10193,P00915,Carbonic anhydrase I,CHEMBL261,Homo sapiens,62.0,nM,=,7.21,CHEMBL35,P00915,chembl,false,true
CHEMBL384304,361203,CHEMBL5146272,1,LITERATURE,J Med Chem,3.5235745E7,10.1021/acs.jmedchem.1c02190,10197,P49841,Glycogen synthase kinase-3 beta,CHEMBL262,Homo sapiens,260.0,nM,=,6.58,CHEMBL384304,P49841,"impc,chembl",false,true
CHEMBL426493,343734,CHEMBL864424,1,LITERATURE,Bioorg Med Chem Lett,1.6413777E7,10.1016/j.bmcl.2005.12.071,10495,P43235,Cathepsin K,CHEMBL268,Homo sapiens,1.5,nM,=,8.82,CHEMBL426493,P43235,chemicalProbes,false,false
CHEMBL4089083,2228994,CHEMBL4019814,1,LITERATURE,J Med Chem,2.8902994E7,10.1021/acs.jmedchem.7b00991,11054,Q14833,Metabotropic glutamate receptor 4,CHEMBL2736,Homo sapiens,79.0,nM,=,7.1,CHEMBL4089083,Q14833,chembl,false,true
CHEMBL176426,292218,CHEMBL659084,1,LITERATURE,Bioorg Med Chem Lett,1.5012999E7,10.1016/j.bmcl.2003.12.006,10580,P51681,C-C chemokine receptor type 5,CHEMBL274,Homo sapiens,0.6,nM,=,9.22,CHEMBL176426,P51681,chemicalProbes,false,false
CHEMBL157101,255904,CHEMBL3868074,1,LITERATURE,Bioorg Med Chem Lett,2.7789139E7,10.1016/j.bmcl.2016.10.016,11542,P08686,Cytochrome P450 21,CHEMBL2759,Homo sapiens,4300.0,nM,=,5.37,CHEMBL157101,P08686,"uniprot_literature,eva,orphanet,ot_genetics_portal,gene_burden,uniprot_variants",false,false
CHEMBL363392,328286,CHEMBL882493,1,LITERATURE,J Med Chem,1.6134951E7,10.1021/jm0402162,12909,Q12908,Ileal bile acid transporter,CHEMBL2778,Homo sapiens,0.28,nM,=,9.55,CHEMBL363392,Q12908,"impc,ot_genetics_portal,chembl",false,true
CHEMBL2010872,1331916,CHEMBL2016108,1,LITERATURE,J Med Chem,2.2148921E7,10.1021/jm201449n,11720,P48729,Casein kinase I alpha,CHEMBL2793,Homo sapiens,48.0,nM,=,7.32,CHEMBL2010872,P48729,ot_genetics_portal,false,false
CHEMBL206815,341940,CHEMBL867737,1,LITERATURE,Bioorg Med Chem Lett,1.6426848E7,10.1016/j.bmcl.2005.12.020,11024,P45452,Matrix metalloproteinase 13,CHEMBL280,Homo sapiens,8.0,nM,=,8.1,CHEMBL206815,P45452,chembl,false,true
CHEMBL1721885,1102616,CHEMBL1063792,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11622,Q13557,CaM kinase II delta,CHEMBL2801,Homo sapiens,760.0,nM,=,6.12,CHEMBL1721885,Q13557,ot_genetics_portal,false,false
CHEMBL1097140,627096,CHEMBL1105797,1,LITERATURE,Bioorg Med Chem Lett,2.0382019E7,10.1016/j.bmcl.2010.03.031,11269,Q13133,LXR-alpha,CHEMBL2808,Homo sapiens,25.0,nM,=,7.6,CHEMBL1097140,Q13133,chemicalProbes,false,false
CHEMBL1171837,649637,CHEMBL4721782,1,LITERATURE,ACS Med Chem Lett,2.993798E7,10.1021/acsmedchemlett.8b00081,10919,P23458,Tyrosine-protein kinase JAK1,CHEMBL2835,Homo sapiens,32.2,nM,=,7.49,CHEMBL1171837,P23458,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL1560,444750,CHEMBL803244,1,LITERATURE,J Med Chem,6267277.0,10.1021/jm00136a001,11225,P00797,Renin,CHEMBL286,Homo sapiens,1.7,nM,=,8.77,CHEMBL1560,P00797,"impc,eva,chembl",false,true
CHEMBL407874,440654,CHEMBL645824,1,LITERATURE,J Med Chem,1.1063604E7,10.1021/jm000961o,12737,P16455,6-O-methylguanine-DNA methyltransferase,CHEMBL2864,Homo sapiens,58.0,nM,=,7.24,CHEMBL407874,P16455,"impc,chemicalProbes,cancer_gene_census",false,false
CHEMBL290352,52141,CHEMBL1003945,1,LITERATURE,J Med Chem,1.8714982E7,10.1021/jm8005838,12038,P80192,Mitogen-activated protein kinase kinase kinase 9,CHEMBL2872,Homo sapiens,38.0,nM,=,7.42,CHEMBL290352,P80192,chembl,false,true
CHEMBL788,47675,CHEMBL816084,1,LITERATURE,J Med Chem,1.4584954E7,10.1021/jm030241s,10125,P04183,"Thymidine kinase, cytosolic",CHEMBL2883,Homo sapiens,90.0,nM,=,7.05,CHEMBL788,P04183,chemicalProbes,false,false
CHEMBL567,16505,CHEMBL3541094,1,LITERATURE,Drug Metab Dispos,2.3033255E7,10.1124/dmd.112.048264,11365,P10635,Cytochrome P450 2D6,CHEMBL289,Homo sapiens,120.0,nM,=,6.92,CHEMBL567,P10635,ot_genetics_portal,false,false
CHEMBL484785,520269,CHEMBL4273591,1,LITERATURE,J Med Chem,3.005244E7,10.1021/acs.jmedchem.8b00407,11396,Q08493,Phosphodiesterase 4C,CHEMBL291,Homo sapiens,55.0,nM,=,7.26,CHEMBL484785,Q08493,chembl,false,true
CHEMBL41355,61945,CHEMBL4403832,1,LITERATURE,J Med Chem,3.1815462E7,10.1021/acs.jmedchem.9b00796,12005,Q9NR82,Voltage-gated potassium channel subunit Kv7.5,CHEMBL2925,Homo sapiens,800.0,nM,=,6.1,CHEMBL41355,Q9NR82,"ot_genetics_portal,chembl",false,true
CHEMBL1336,276734,CHEMBL1244547,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,11081,O15264,MAP kinase p38 delta,CHEMBL2939,Homo sapiens,6600.0,nM,=,5.18,CHEMBL1336,O15264,impc,false,false
CHEMBL3093829,1608214,CHEMBL3096514,1,LITERATURE,J Med Chem,2.4224654E7,10.1021/jm401528k,11534,P25774,Cathepsin S,CHEMBL2954,Homo sapiens,1.0,nM,=,9.0,CHEMBL3093829,P25774,chemicalProbes,false,false
CHEMBL209148,350235,CHEMBL5045466,1,LITERATURE,J Med Chem,3.5099969E7,10.1021/acs.jmedchem.1c02208,10918,Q08881,Tyrosine-protein kinase ITK/TSK,CHEMBL2959,Homo sapiens,10.3,nM,=,7.99,CHEMBL209148,Q08881,chemicalProbes,false,false
CHEMBL1421,361469,CHEMBL1061079,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11046,P36507,Dual specificity mitogen-activated protein kinase kinase 2,CHEMBL2964,Homo sapiens,1400.0,nM,=,5.85,CHEMBL1421,P36507,"eva,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL1078274,617202,CHEMBL1107753,1,LITERATURE,Bioorg Med Chem Lett,1.9762238E7,10.1016/j.bmcl.2009.08.071,10938,O60674,Tyrosine-protein kinase JAK2,CHEMBL2971,Homo sapiens,3.0,nM,=,8.52,CHEMBL1078274,O60674,chemicalProbes,false,false
CHEMBL1667969,1066449,CHEMBL5150293,1,LITERATURE,J Med Chem,3.3481605E7,10.1021/acs.jmedchem.0c01511,11149,O75116,Rho-associated protein kinase 2,CHEMBL2973,Homo sapiens,36.0,nM,=,7.44,CHEMBL1667969,O75116,"impc,chembl",false,true
CHEMBL350775,255753,CHEMBL656826,1,LITERATURE,Bioorg Med Chem Lett,1.1844674E7,10.1016/s0960-894x(01)00804-6,12030,P33527,Multidrug resistance-associated protein 1,CHEMBL3004,Homo sapiens,5180.0,nM,=,5.29,CHEMBL350775,P33527,chembl,false,true
CHEMBL2158685,1425224,CHEMBL3816959,1,LITERATURE,Bioorg Med Chem,2.7255176E7,10.1016/j.bmc.2016.05.047,10900,Q9NRA0,Sphingosine kinase 2,CHEMBL3023,Homo sapiens,9800.0,nM,=,5.01,CHEMBL2158685,Q9NRA0,chembl,false,true
CHEMBL1209017,682816,CHEMBL1212570,1,LITERATURE,Bioorg Med Chem Lett,2.0594842E7,10.1016/j.bmcl.2010.06.009,10907,P53350,Serine/threonine-protein kinase PLK1,CHEMBL3024,Homo sapiens,2.0,nM,=,8.7,CHEMBL1209017,P53350,chemicalProbes,false,false
CHEMBL3,115,CHEMBL745043,1,LITERATURE,J Med Chem,8765504.0,10.1021/jm960328w,107885,P30926,Nicotinic acetylcholine receptor alpha2/beta4,CHEMBL3038459,Homo sapiens,10000.0,nM,=,5.0,CHEMBL3,P30926,"ot_genetics_portal,chembl",false,true
CHEMBL1944698,1276066,CHEMBL5123366,1,LITERATURE,J Med Chem,3.5485642E7,10.1021/acs.jmedchem.1c02064,107895,P24941,CDK2/Cyclin A2,CHEMBL3038469,Homo sapiens,13.0,nM,=,7.89,CHEMBL1944698,P24941,chembl,false,true
CHEMBL4442620,2349629,CHEMBL4346774,1,LITERATURE,J Med Chem,3.054344E7,10.1021/acs.jmedchem.8b01469,107897,P24864,CDK3/Cyclin E,CHEMBL3038471,Homo sapiens,9.0,nM,=,8.05,CHEMBL4442620,P24864,"impc,intogen,ot_genetics_portal,cancer_gene_census",false,false
CHEMBL4594350,2464781,CHEMBL5107924,1,LITERATURE,RSC Med Chem,3.6561076E7,10.1039/d2md00216g,107899,P50613,CDK7/Cyclin H/MNAT1,CHEMBL3038473,Homo sapiens,1.3,nM,=,8.89,CHEMBL4594350,P50613,chembl,false,true
CHEMBL189963,319858,CHEMBL4605123,1,LITERATURE,J Med Chem,3.2129996E7,10.1021/acs.jmedchem.9b02121,107901,P50750,CDK9/Cyclin K,CHEMBL3038475,Homo sapiens,1207.0,nM,=,5.92,CHEMBL189963,P50750,chembl,false,true
CHEMBL36,2080,CHEMBL3579953,1,LITERATURE,J Med Chem,2.5984755E7,10.1021/jm5017895,107911,P06865,Beta-N-acetyl-D-hexosaminidase-A/B,CHEMBL3038485,Homo sapiens,8900.0,nM,=,5.05,CHEMBL36,P06865,"uniprot_literature,eva,orphanet,gene2phenotype,clingen,uniprot_variants",false,false
CHEMBL4537673,2408104,CHEMBL4380520,1,LITERATURE,J Med Chem,3.1859507E7,10.1021/acs.jmedchem.9b01460,107912,Q9UHD2,IKK epsilon/TBK1,CHEMBL3038486,Homo sapiens,74.0,nM,=,7.13,CHEMBL4537673,Q9UHD2,chemicalProbes,true,false
CHEMBL2107333,1379603,CHEMBL4315553,1,LITERATURE,Eur J Med Chem,3.1670201E7,10.1016/j.ejmech.2019.111777,107924,Q14145,Keap1/Nrf2,CHEMBL3038498,Homo sapiens,5110.0,nM,=,5.29,CHEMBL2107333,Q14145,"ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL2408616,1573031,CHEMBL2410824,1,LITERATURE,Bioorg Med Chem Lett,2.3856049E7,10.1016/j.bmcl.2013.06.054,107925,O43318,TAK1/TAB1,CHEMBL3038499,Homo sapiens,14.0,nM,=,7.85,CHEMBL2408616,O43318,chemicalProbes,false,false
CHEMBL362558,311715,CHEMBL829308,1,LITERATURE,J Med Chem,1.5267232E7,10.1021/jm049768a,11636,P05771,Protein kinase C beta,CHEMBL3045,Homo sapiens,420.0,nM,=,6.38,CHEMBL362558,P05771,"impc,intogen,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL222813,373806,CHEMBL1291056,1,LITERATURE,Bioorg Med Chem Lett,2.103604E7,10.1016/j.bmcl.2010.09.111,11652,Q9UQ49,Sialidase 3,CHEMBL3046,Homo sapiens,7000.0,nM,=,5.16,CHEMBL222813,Q9UQ49,ot_genetics_portal,false,false
CHEMBL3,115,CHEMBL752378,1,LITERATURE,Bioorg Med Chem Lett,1.12121E7,10.1016/s0960-894x(00)00670-3,11184,P32297,Neuronal acetylcholine receptor subunit alpha-3,CHEMBL3068,Homo sapiens,220.0,nM,=,6.66,CHEMBL3,P32297,"ot_genetics_portal,chembl",false,true
CHEMBL3752911,2060428,CHEMBL3757232,1,LITERATURE,Medchemcomm,,10.1039/C5MD00209E,107968,P51532,Transcription activator BRG1,CHEMBL3085620,Homo sapiens,89.0,nM,=,7.05,CHEMBL3752911,P51532,chemicalProbes,true,false
CHEMBL4780673,2517264,CHEMBL5214204,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,107969,Q12830,Nucleosome-remodeling factor subunit BPTF,CHEMBL3085621,Homo sapiens,30.0,nM,=,7.52,CHEMBL4780673,Q12830,chemicalProbes,true,false
CHEMBL3137320,1626751,CHEMBL5152046,1,LITERATURE,J Med Chem,3.4570508E7,10.1021/acs.jmedchem.1c01012,107973,Q8N3A8,Poly [ADP-ribose] polymerase 8,CHEMBL3091262,Homo sapiens,1100.0,nM,=,5.96,CHEMBL3137320,Q8N3A8,ot_genetics_portal,false,false
CHEMBL1721885,1102616,CHEMBL1908620,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11105,Q8IW41,MAP kinase-activated protein kinase 5,CHEMBL3094,Homo sapiens,2800.0,nM,=,5.55,CHEMBL1721885,Q8IW41,"impc,ot_genetics_portal",false,false
CHEMBL5095220,2739651,CHEMBL5152892,1,LITERATURE,Bioorg Med Chem Lett,3.6343904E7,10.1016/j.bmcl.2022.129046,11663,P09874,Poly [ADP-ribose] polymerase-1,CHEMBL3105,Homo sapiens,0.31,nM,=,9.51,CHEMBL5095220,P09874,chembl,false,true
CHEMBL235668,399292,CHEMBL878638,1,LITERATURE,Bioorg Med Chem Lett,1.2467627E7,10.1016/s0960-894x(02)00828-4,11723,P19971,Thymidine phosphorylase,CHEMBL3106,Homo sapiens,35.0,nM,=,7.46,CHEMBL235668,P19971,"ot_genetics_portal,chembl",false,true
CHEMBL4461619,2368628,CHEMBL4359656,1,LITERATURE,J Med Chem,3.232124E7,10.1021/acs.jmedchem.0c00021,107999,Q9BXF3,Cat eye syndrome critical region protein 2,CHEMBL3108639,Homo sapiens,10.0,nM,=,8.0,CHEMBL4461619,Q9BXF3,chemicalProbes,true,false
CHEMBL3753082,2060430,CHEMBL4190549,1,LITERATURE,Medchemcomm,2.9170712E7,10.1039/C6MD00373G,108000,Q9H8M2,Bromodomain-containing protein 9,CHEMBL3108640,Homo sapiens,99.0,nM,=,7.0,CHEMBL3753082,Q9H8M2,chemicalProbes,true,false
CHEMBL4086276,2226187,CHEMBL4051535,1,LITERATURE,J Med Chem,2.840263E7,10.1021/acs.jmedchem.7b00306,108001,Q8IZX4,Transcription initiation factor TFIID subunit 1-like,CHEMBL3108641,Homo sapiens,106.0,nM,=,6.97,CHEMBL4086276,Q8IZX4,chemicalProbes,true,false
CHEMBL4778517,2515108,CHEMBL4705999,1,LITERATURE,J Med Chem,3.3226222E7,10.1021/acs.jmedchem.0c01608,108006,Q9BZ95,Histone-lysine N-methyltransferase NSD3,CHEMBL3108646,Homo sapiens,170.0,nM,=,6.77,CHEMBL4778517,Q9BZ95,chemicalProbes,true,false
CHEMBL3904602,2113973,CHEMBL4408774,1,LITERATURE,Bioorg Med Chem Lett,3.147735E7,10.1016/j.bmcl.2019.126637,108015,Q6ZWH5,Serine/threonine-protein kinase Nek10,CHEMBL3108655,Homo sapiens,0.2,nM,=,9.7,CHEMBL3904602,Q6ZWH5,ot_genetics_portal,false,false
CHEMBL223360,371147,CHEMBL1908527,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11626,P50750,Cyclin-dependent kinase 9,CHEMBL3116,Homo sapiens,3000.0,nM,=,5.52,CHEMBL223360,P50750,chembl,false,true
CHEMBL1721885,1102616,CHEMBL1908624,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10782,O75676,Ribosomal protein S6 kinase alpha 4,CHEMBL3125,Homo sapiens,2000.0,nM,=,5.7,CHEMBL1721885,O75676,ot_genetics_portal,false,false
CHEMBL1236962,699312,CHEMBL4667356,1,LITERATURE,Bioorg Med Chem,3.1097403E7,10.1016/j.bmc.2019.04.024,11177,O00329,PI3-kinase p110-delta subunit,CHEMBL3130,Homo sapiens,0.7,nM,=,9.15,CHEMBL1236962,O00329,"impc,ot_genetics_portal,chembl",false,true
