chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL3739699,2055174,CHEMBL5210538,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210307,108002,Q9UIF9,Bromodomain adjacent to zinc finger domain protein 2A,CHEMBL3108642,Homo sapiens,400.0,nM,=,6.4,CHEMBL3739699,Q9UIF9,chemicalProbes,true,false
CHEMBL3770173,2072190,CHEMBL5210551,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210307,108004,Q9ULD4,Bromodomain and PHD finger-containing protein 3,CHEMBL3108644,Homo sapiens,2406.0,nM,=,5.62,CHEMBL3770173,Q9ULD4,chemicalProbes,true,false
CHEMBL5095235,2739666,CHEMBL5125546,1,LITERATURE,ACS Med Chem Lett,3.5859865E7,10.1021/acsmedchemlett.2c00167,108007,Q9BYW2,Histone-lysine N-methyltransferase SETD2,CHEMBL3108647,Homo sapiens,31.0,nM,=,7.51,CHEMBL5095235,Q9BYW2,"intogen,cancer_gene_census",false,false
CHEMBL3901808,2111179,CHEMBL3859041,1,LITERATURE,J Med Chem,2.7584694E7,10.1021/acs.jmedchem.6b01033,108008,Q9NR22,Protein arginine N-methyltransferase 8,CHEMBL3108648,Homo sapiens,4.0,nM,=,8.4,CHEMBL3901808,Q9NR22,chemicalProbes,true,false
CHEMBL4225537,2298028,CHEMBL4620018,1,LITERATURE,J Med Chem,3.2142281E7,10.1021/acs.jmedchem.9b01451,108020,P40337,Von Hippel-Lindau disease tumor suppressor,CHEMBL3108660,Homo sapiens,88.0,nM,=,7.06,CHEMBL4225537,P40337,chemicalProbes,true,false
CHEMBL3752151,2060429,CHEMBL4190557,1,LITERATURE,Medchemcomm,2.9170712E7,10.1039/C6MD00373G,108054,P55201,Peregrin,CHEMBL3132741,Homo sapiens,31.0,nM,=,7.51,CHEMBL3752151,P55201,chemicalProbes,true,false
CHEMBL4060831,2200742,CHEMBL4728507,1,LITERATURE,J Med Chem,3.2787082E7,10.1021/acs.jmedchem.0c01111,108117,O14744,PRMT5/MEP50 complex,CHEMBL3137261,Homo sapiens,30.0,nM,=,7.52,CHEMBL4060831,O14744,chemicalProbes,true,false
CHEMBL3781751,2075079,CHEMBL3782872,1,LITERATURE,J Med Chem,2.6702542E7,10.1021/acs.jmedchem.5b01209,108118,O60341,LSD1/CoREST complex,CHEMBL3137262,Homo sapiens,6.5,nM,=,8.19,CHEMBL3781751,O60341,chembl,false,true
CHEMBL3287735,1758265,CHEMBL3294386,1,LITERATURE,Bioorg Med Chem Lett,2.476785E7,10.1016/j.bmcl.2014.04.010,108142,Q15022,EZH2/SUZ12/EED complex,CHEMBL3137286,Homo sapiens,16.0,nM,=,7.8,CHEMBL3287735,Q15022,"impc,intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL3414621,1837803,CHEMBL4144878,1,LITERATURE,ACS Med Chem Lett,2.9456795E7,10.1021/acsmedchemlett.7b00437,108143,Q09028,EZH1/SUZ12/EED/AEBP2/RBBP4 complex,CHEMBL3137287,Homo sapiens,4.0,nM,=,8.4,CHEMBL3414621,Q09028,impc,false,false
CHEMBL1234354,696704,CHEMBL5127275,1,LITERATURE,Eur J Med Chem,3.489444E7,10.1016/j.ejmech.2021.114039,12576,P42338,PI3-kinase p110-beta subunit,CHEMBL3145,Homo sapiens,2.1,nM,=,8.68,CHEMBL1234354,P42338,"impc,intogen,chembl,cancer_gene_census",false,true
CHEMBL806,52087,CHEMBL3528578,1,LITERATURE,Drug Metab Dispos,2.244652E7,10.1124/dmd.112.044537,11507,O00748,Carboxylesterase 2,CHEMBL3180,Homo sapiens,2300.0,nM,=,5.64,CHEMBL806,O00748,impc,false,false
CHEMBL1513,421066,CHEMBL4839253,1,LITERATURE,ACS Med Chem Lett,3.4413955E7,10.1021/acsmedchemlett.1c00240,10868,Q9NPC1,Leukotriene B4 receptor 2,CHEMBL3191,Homo sapiens,410.0,nM,=,6.39,CHEMBL1513,Q9NPC1,impc,false,false
CHEMBL599552,601890,CHEMBL1068662,1,LITERATURE,Bioorg Med Chem,2.0060304E7,10.1016/j.bmc.2009.12.036,10694,P35869,Aryl hydrocarbon receptor,CHEMBL3201,Homo sapiens,1700.0,nM,=,5.77,CHEMBL599552,P35869,"impc,ot_genetics_portal,chembl",false,true
CHEMBL4086276,2226187,CHEMBL4051534,1,LITERATURE,J Med Chem,2.840263E7,10.1021/acs.jmedchem.7b00306,108248,P21675,Transcription initiation factor TFIID subunit 1,CHEMBL3217390,Homo sapiens,17.0,nM,=,7.77,CHEMBL4086276,P21675,chemicalProbes,true,false
CHEMBL239800,408410,CHEMBL1118810,1,LITERATURE,Bioorg Med Chem Lett,2.0483612E7,10.1016/j.bmcl.2010.04.075,11280,P41594,Metabotropic glutamate receptor 5,CHEMBL3227,Homo sapiens,6.761,nM,=,8.17,CHEMBL239800,P41594,chembl,false,true
CHEMBL603469,597145,CHEMBL1244861,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,11785,P08631,Tyrosine-protein kinase HCK,CHEMBL3234,Homo sapiens,270.0,nM,=,6.57,CHEMBL603469,P08631,chembl,false,true
CHEMBL220492,366279,CHEMBL925150,1,LITERATURE,Bioorg Med Chem,1.74755E7,10.1016/j.bmc.2007.04.020,12209,O43570,Carbonic anhydrase XII,CHEMBL3242,Homo sapiens,3.8,nM,=,8.42,CHEMBL220492,O43570,chembl,false,true
CHEMBL1089344,620268,CHEMBL1111708,1,LITERATURE,J Med Chem,2.0205394E7,10.1021/jm100007m,12697,Q13547,Histone deacetylase 1,CHEMBL325,Homo sapiens,2.8,nM,=,8.55,CHEMBL1089344,Q13547,chemicalProbes,false,false
CHEMBL202361,338347,CHEMBL865902,1,LITERATURE,Bioorg Med Chem Lett,1.6263282E7,10.1016/j.bmcl.2005.10.031,19689,Q9UBY5,Lysophosphatidic acid receptor Edg-7,CHEMBL3250,Homo sapiens,11.0,nM,=,7.96,CHEMBL202361,Q9UBY5,chemicalProbes,false,false
CHEMBL164660,278534,CHEMBL1291967,1,LITERATURE,Bioorg Med Chem,2.0980154E7,10.1016/j.bmc.2010.09.063,11531,P19838,Nuclear factor NF-kappa-B p105 subunit,CHEMBL3251,Homo sapiens,3000.0,nM,=,5.52,CHEMBL164660,P19838,impc,false,false
CHEMBL139,29890,CHEMBL925737,1,LITERATURE,J Med Chem,1.8348514E7,10.1021/jm7012826,10697,P02768,Serum albumin,CHEMBL3253,Homo sapiens,2454.71,nM,=,5.61,CHEMBL139,P02768,"impc,eva_somatic",false,false
CHEMBL477772,489525,CHEMBL1908577,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11941,Q9UBF8,PI4-kinase beta subunit,CHEMBL3268,Homo sapiens,960.0,nM,=,6.02,CHEMBL477772,Q9UBF8,ot_genetics_portal,false,false
CHEMBL203665,340533,CHEMBL863706,1,LITERATURE,J Med Chem,1.6509577E7,10.1021/jm050915u,12587,O60911,Cathepsin L2,CHEMBL3272,Homo sapiens,0.063,nM,=,10.2,CHEMBL203665,O60911,chemicalProbes,true,false
CHEMBL3301627,1763589,CHEMBL4257110,38,PATENT,,,,12588,P48764,Sodium/hydrogen exchanger 3,CHEMBL3273,Homo sapiens,10.0,nM,=,8.0,CHEMBL3301627,P48764,chembl,false,true
CHEMBL24828,33576,CHEMBL1063709,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11569,P29323,Ephrin type-B receptor 2,CHEMBL3290,Homo sapiens,440.0,nM,=,6.36,CHEMBL24828,P29323,"uniprot_literature,impc,chembl,eva_somatic",false,true
CHEMBL222559,372438,CHEMBL756511,1,LITERATURE,J Med Chem,8893827.0,10.1021/jm960541s,12327,P0DJD9,Pepsin A,CHEMBL3295,Homo sapiens,2000.0,nM,=,5.7,CHEMBL222559,P0DJD9,chembl,false,true
CHEMBL4082756,2222667,CHEMBL4034862,1,LITERATURE,Bioorg Med Chem,2.8433511E7,10.1016/j.bmc.2017.03.064,108391,Q9Y2T5,Probable G-protein coupled receptor 52,CHEMBL3297639,Homo sapiens,75.0,nM,=,7.12,CHEMBL4082756,Q9Y2T5,chemicalProbes,true,false
CHEMBL1789941,1153572,CHEMBL3299205,1,LITERATURE,J Med Chem,2.4417533E7,10.1021/jm401490p,108404,P23458,JAK1/JAK2/TYK2,CHEMBL3301390,Homo sapiens,298.0,nM,=,6.53,CHEMBL1789941,P23458,"impc,intogen,ot_genetics_portal,chemicalProbes,chembl,eva_somatic,cancer_gene_census",true,true
CHEMBL1789941,1153572,CHEMBL4022972,1,LITERATURE,J Med Chem,2.9298069E7,10.1021/acs.jmedchem.7b01598,108405,P23458,JAK1/TYK2,CHEMBL3301391,Homo sapiens,194.0,nM,=,6.71,CHEMBL1789941,P23458,"impc,intogen,ot_genetics_portal,chemicalProbes,chembl,eva_somatic,cancer_gene_census",true,true
CHEMBL4594441,2464872,CHEMBL5120644,1,LITERATURE,ACS Med Chem Lett,3.6385926E7,10.1021/acsmedchemlett.2c00411,108406,O60674,JAK2/TYK2,CHEMBL3301392,Homo sapiens,1189.0,nM,=,5.92,CHEMBL4594441,O60674,chembl,false,true
CHEMBL717,34608,CHEMBL922711,1,LITERATURE,J Med Chem,1.8330978E7,10.1021/jm7011485,12643,P04278,Testis-specific androgen-binding protein,CHEMBL3305,Homo sapiens,630.96,nM,=,6.2,CHEMBL717,P04278,ot_genetics_portal,false,false
CHEMBL3301625,1763587,CHEMBL5043205,1,LITERATURE,J Med Chem,3.4734694E7,10.1021/acs.jmedchem.1c00926,109097,Q07108,Early activation antigen CD69,CHEMBL3308911,Homo sapiens,3100.0,nM,=,5.51,CHEMBL3301625,Q07108,impc,false,false
CHEMBL434,1994,CHEMBL4419227,38,PATENT,,,,109436,Q9NYW5,Taste receptor type 2 member 4,CHEMBL3309107,Homo sapiens,4.9,nM,=,8.31,CHEMBL434,Q9NYW5,ot_genetics_portal,false,false
CHEMBL189963,319858,CHEMBL5150431,1,LITERATURE,Eur J Med Chem,3.3540357E7,10.1016/j.ejmech.2021.113218,12946,P11802,Cyclin-dependent kinase 4,CHEMBL331,Homo sapiens,11.0,nM,=,7.96,CHEMBL189963,P11802,"uniprot_literature,impc,eva,intogen,gene2phenotype,chemicalProbes,chembl,eva_somatic,uniprot_variants,cancer_gene_census",true,true
CHEMBL3622533,1966216,CHEMBL4312252,1,LITERATURE,J Med Chem,3.1117517E7,10.1021/acs.jmedchem.9b00390,12021,Q96DB2,Histone deacetylase 11,CHEMBL3310,Homo sapiens,132.0,nM,=,6.88,CHEMBL3622533,Q96DB2,chembl,false,true
CHEMBL325041,187372,CHEMBL4682119,1,LITERATURE,J Med Chem,3.0373366E7,10.1021/acs.jmedchem.8b01161,109455,P40306,Proteasome subunit beta type-10,CHEMBL3317334,Homo sapiens,540.0,nM,=,6.27,CHEMBL325041,P40306,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1651956,1064694,CHEMBL3389567,1,LITERATURE,J Med Chem,2.5310383E7,10.1021/jm500862r,109465,P30405,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",CHEMBL3325306,Homo sapiens,1.0,nM,=,9.0,CHEMBL1651956,P30405,ot_genetics_portal,false,false
CHEMBL76222,120194,CHEMBL718937,1,LITERATURE,J Med Chem,1.1754593E7,10.1021/jm0103920,13001,P08253,Matrix metalloproteinase-2,CHEMBL333,Homo sapiens,41.0,nM,=,7.39,CHEMBL76222,P08253,chembl,false,true
CHEMBL435224,235143,CHEMBL844994,1,LITERATURE,J Med Chem,1.2238936E7,10.1021/jm020234o,11120,P37268,Squalene synthetase,CHEMBL3338,Homo sapiens,78.0,nM,=,7.11,CHEMBL435224,P37268,chembl,false,true
CHEMBL267476,4398,CHEMBL1120073,1,LITERATURE,Bioorg Med Chem Lett,2.0471252E7,10.1016/j.bmcl.2010.04.095,20057,P05413,Fatty acid binding protein muscle,CHEMBL3344,Homo sapiens,1000.0,nM,=,6.0,CHEMBL267476,P05413,impc,false,false
CHEMBL451887,520664,CHEMBL5151701,1,LITERATURE,J Med Chem,3.4228444E7,10.1021/acs.jmedchem.1c00604,109503,Q99436,Proteasome subunit beta type-7,CHEMBL3347256,Homo sapiens,43.0,nM,=,7.37,CHEMBL451887,Q99436,chembl,false,true
CHEMBL284616,46995,CHEMBL4813851,1,LITERATURE,Bioorg Med Chem,3.424692E7,10.1016/j.bmc.2021.116295,13061,P18031,Protein-tyrosine phosphatase 1B,CHEMBL335,Homo sapiens,100.0,nM,=,7.0,CHEMBL284616,P18031,ot_genetics_portal,false,false
CHEMBL4567446,2437874,CHEMBL4669981,1,LITERATURE,J Med Chem,3.2809824E7,10.1021/acs.jmedchem.0c00640,10330,Q13085,Acetyl-CoA carboxylase 1,CHEMBL3351,Homo sapiens,33.0,nM,=,7.48,CHEMBL4567446,Q13085,chembl,false,true
CHEMBL998,110803,CHEMBL3386947,1,LITERATURE,J Med Chem,2.5318072E7,10.1021/jm501086v,109513,Q9H2J7,Sodium-dependent neutral amino acid transporter B(0)AT2,CHEMBL3351189,Homo sapiens,4000.0,nM,=,5.4,CHEMBL998,Q9H2J7,ot_genetics_portal,false,false
CHEMBL193,419596,CHEMBL3541098,1,LITERATURE,Drug Metab Dispos,2.3033255E7,10.1124/dmd.112.048264,12594,P05177,Cytochrome P450 1A2,CHEMBL3356,Homo sapiens,2300.0,nM,=,5.64,CHEMBL193,P05177,"impc,ot_genetics_portal",false,false
CHEMBL4064608,2204519,CHEMBL4027012,1,LITERATURE,J Med Chem,2.9172502E7,10.1021/acs.jmedchem.7b01290,19623,P51617,Interleukin-1 receptor-associated kinase 1,CHEMBL3357,Homo sapiens,26.0,nM,=,7.58,CHEMBL4064608,P51617,chemicalProbes,true,false
CHEMBL267179,1924,CHEMBL3411150,1,LITERATURE,J Med Chem,2.5587631E7,10.1021/jm501018q,13010,P21462,Formyl peptide receptor 1,CHEMBL3359,Homo sapiens,3.0,nM,=,8.52,CHEMBL267179,P21462,chemicalProbes,false,false
CHEMBL39,2214,CHEMBL1817468,1,LITERATURE,J Med Chem,2.1726069E7,10.1021/jm2006782,10627,P50406,Serotonin 6 (5-HT6) receptor,CHEMBL3371,Homo sapiens,84.0,nM,=,7.08,CHEMBL39,P50406,chembl,false,true
CHEMBL157101,255904,CHEMBL3532910,1,LITERATURE,Drug Metab Dispos,2.1045201E7,10.1124/dmd.110.035378,10743,P78329,Cytochrome P450 4F2,CHEMBL3379,Homo sapiens,1600.0,nM,=,5.8,CHEMBL157101,P78329,impc,false,false
CHEMBL38380,50822,CHEMBL772572,1,LITERATURE,J Med Chem,1.2672248E7,10.1021/jm020427b,11637,Q16512,Protein kinase N1,CHEMBL3384,Homo sapiens,1700.0,nM,=,5.77,CHEMBL38380,Q16512,impc,false,false
CHEMBL506247,464846,CHEMBL1909199,15,DRUGMATRIX,,,,11639,P27361,MAP kinase ERK1,CHEMBL3385,Homo sapiens,4052.0,nM,=,5.39,CHEMBL506247,P27361,ot_genetics_portal,false,false
CHEMBL1417019,840903,CHEMBL3398686,1,LITERATURE,Bioorg Med Chem,2.5650313E7,10.1016/j.bmc.2014.12.067,109564,P29372,DNA-3-methyladenine glycosylase,CHEMBL3396943,Homo sapiens,2500.0,nM,=,5.6,CHEMBL1417019,P29372,ot_genetics_portal,false,false
CHEMBL104,13494,CHEMBL664809,1,LITERATURE,J Med Chem,1.2699389E7,10.1021/jm021012t,17045,P08684,Cytochrome P450 3A4,CHEMBL340,Homo sapiens,20.0,nM,=,7.7,CHEMBL104,P08684,chembl,false,true
CHEMBL163,88100,CHEMBL3531531,1,LITERATURE,Drug Metab Dispos,2.0966043E7,10.1124/dmd.110.035105,11912,O75469,Pregnane X receptor,CHEMBL3401,Homo sapiens,4000.0,nM,=,5.4,CHEMBL163,O75469,impc,false,false
CHEMBL297453,67987,CHEMBL921930,1,LITERATURE,Bioorg Med Chem,1.8313308E7,10.1016/j.bmc.2008.02.030,11938,P52209,6-phosphogluconate dehydrogenase,CHEMBL3404,Homo sapiens,720.0,nM,=,6.14,CHEMBL297453,P52209,ot_genetics_portal,false,false
CHEMBL192,410802,CHEMBL3405812,1,LITERATURE,Bioorg Med Chem,2.5801159E7,10.1016/j.bmc.2015.03.005,10177,P54750,Phosphodiesterase 1A,CHEMBL3421,Homo sapiens,600.0,nM,=,6.22,CHEMBL192,P54750,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1112,155006,CHEMBL3226691,1,LITERATURE,Medchemcomm,,10.1039/C2MD00311B,10624,P47898,Serotonin 5a (5-HT5a) receptor,CHEMBL3426,Homo sapiens,1000.0,nM,=,6.0,CHEMBL1112,P47898,chembl,false,true
CHEMBL83,6968,CHEMBL2330132,1,LITERATURE,J Med Chem,2.3448346E7,10.1021/jm3013773,10133,P11474,Estrogen-related receptor alpha,CHEMBL3429,Homo sapiens,200.0,nM,=,6.7,CHEMBL83,P11474,intogen,false,false
CHEMBL62136,92776,CHEMBL3377013,1,LITERATURE,Bioorg Med Chem Lett,2.5435151E7,10.1016/j.bmcl.2014.11.029,109635,P55055,Retinoic acid receptor RXR-alpha/oxysterols receptor LXR-beta,CHEMBL3430878,Homo sapiens,26.0,nM,=,7.58,CHEMBL62136,P55055,chemicalProbes,true,false
CHEMBL4105630,2245541,CHEMBL4040856,1,LITERATURE,J Med Chem,2.8753313E7,10.1021/acs.jmedchem.7b00846,109656,O14764,Gamma-aminobutyric acid receptor subunit alpha-4/beta3/delta,CHEMBL3430899,Homo sapiens,299.0,nM,=,6.52,CHEMBL4105630,O14764,chembl,false,true
CHEMBL483158,520053,CHEMBL3862725,1,LITERATURE,J Med Chem,2.7391133E7,10.1021/acs.jmedchem.6b00709,109664,Q9NQS7,Aurora kinase B/Inner centromere protein,CHEMBL3430907,Homo sapiens,1.1,nM,=,8.96,CHEMBL483158,Q9NQS7,ot_genetics_portal,false,false
CHEMBL3110303,1615512,CHEMBL3112050,1,LITERATURE,J Med Chem,2.4304424E7,10.1021/jm401372d,20143,Q16853,"Amine oxidase, copper containing",CHEMBL3437,Homo sapiens,170.0,nM,=,6.77,CHEMBL3110303,Q16853,chemicalProbes,false,false
CHEMBL300138,83217,CHEMBL771068,1,LITERATURE,Bioorg Med Chem Lett,1.2749884E7,10.1016/s0960-894x(03)00286-5,10216,Q05513,Protein kinase C zeta,CHEMBL3438,Homo sapiens,8000.0,nM,=,5.1,CHEMBL300138,Q05513,chembl,false,true
CHEMBL570296,581920,CHEMBL1043533,1,LITERATURE,Bioorg Med Chem Lett,1.963284E7,10.1016/j.bmcl.2009.07.023,19905,Q99705,Melanin-concentrating hormone receptor 1,CHEMBL344,Homo sapiens,20.0,nM,=,7.7,CHEMBL570296,Q99705,chemicalProbes,false,false
CHEMBL148674,248537,CHEMBL828100,1,LITERATURE,J Med Chem,1.5689175E7,10.1021/jm0401309,10584,P14555,Phospholipase A2 group IIA,CHEMBL3474,Homo sapiens,7.0,nM,=,8.15,CHEMBL148674,P14555,chembl,false,true
CHEMBL325424,192574,CHEMBL766353,1,LITERATURE,J Med Chem,1.5214776E7,10.1021/jm049766q,10588,P05121,Plasminogen activator inhibitor-1,CHEMBL3475,Homo sapiens,8600.0,nM,=,5.07,CHEMBL325424,P05121,chembl,false,true
CHEMBL165,103658,CHEMBL1227627,1,LITERATURE,Bioorg Med Chem Lett,2.0674354E7,10.1016/j.bmcl.2010.07.038,11063,Q9ULX7,Carbonic anhydrase XIV,CHEMBL3510,Homo sapiens,830.0,nM,=,6.08,CHEMBL165,Q9ULX7,impc,false,false
CHEMBL3039513,1592331,CHEMBL3625892,1,LITERATURE,J Med Chem,2.6351728E7,10.1021/acs.jmedchem.5b01263,12694,P29597,Tyrosine-protein kinase TYK2,CHEMBL3553,Homo sapiens,11.0,nM,=,7.96,CHEMBL3039513,P29597,"ot_genetics_portal,chembl",false,true
CHEMBL264374,57488,CHEMBL2162783,1,LITERATURE,Bioorg Med Chem Lett,2.3031596E7,10.1016/j.bmcl.2012.08.099,109738,P37231,Peroxisome proliferator-activated receptor,CHEMBL3559683,Homo sapiens,1040.0,nM,=,5.98,CHEMBL264374,P37231,"impc,eva,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL3577854,1946167,CHEMBL3578935,1,LITERATURE,ACS Med Chem Lett,2.5893041E7,10.1021/ml500467h,109771,Q9NVM4,Protein arginine N-methyltransferase 7,CHEMBL3562175,Homo sapiens,6000.0,nM,=,5.22,CHEMBL3577854,Q9NVM4,chemicalProbes,false,false
CHEMBL2017179,1334901,CHEMBL4031871,1,LITERATURE,J Med Chem,2.9035537E7,10.1021/acs.jmedchem.7b00900,10517,P11597,Cholesteryl ester transfer protein,CHEMBL3572,Homo sapiens,110.0,nM,=,6.96,CHEMBL2017179,P11597,"uniprot_literature,eva,orphanet,ot_genetics_portal,chembl,uniprot_variants",false,true
CHEMBL41355,61945,CHEMBL4403831,1,LITERATURE,J Med Chem,3.1815462E7,10.1021/acs.jmedchem.9b00796,11125,P56696,Voltage-gated potassium channel subunit Kv7.4,CHEMBL3576,Homo sapiens,1980.0,nM,=,5.7,CHEMBL41355,P56696,chembl,false,true
CHEMBL4213848,2291999,CHEMBL4190002,1,LITERATURE,J Med Chem,2.9767973E7,10.1021/acs.jmedchem.8b00270,11130,P00352,Aldehyde dehydrogenase 1A1,CHEMBL3577,Homo sapiens,1930.0,nM,=,5.71,CHEMBL4213848,P00352,chemicalProbes,false,false
CHEMBL38380,50822,CHEMBL1117930,1,LITERATURE,Bioorg Med Chem Lett,2.046276E7,10.1016/j.bmcl.2010.04.070,10878,Q02156,Protein kinase C epsilon,CHEMBL3582,Homo sapiens,3000.0,nM,=,5.52,CHEMBL38380,Q02156,ot_genetics_portal,false,false
CHEMBL698,32027,CHEMBL5147694,1,LITERATURE,Bioorg Med Chem,3.5436748E7,10.1016/j.bmc.2022.116743,18056,Q01118,Sodium channel protein type VII alpha subunit,CHEMBL3585,Homo sapiens,56.0,nM,=,7.25,CHEMBL698,Q01118,chembl,false,true
CHEMBL1615025,1038036,CHEMBL1686836,1,LITERATURE,Bioorg Med Chem Lett,2.1310613E7,10.1016/j.bmcl.2011.01.071,11409,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL3587,Homo sapiens,3.2,nM,=,8.49,CHEMBL1615025,Q02750,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL822,56831,CHEMBL806128,1,LITERATURE,J Med Chem,2769687.0,10.1021/jm00129a022,11230,Q14534,Squalene monooxygenase,CHEMBL3592,Homo sapiens,30.0,nM,=,7.52,CHEMBL822,Q14534,ot_genetics_portal,false,false
CHEMBL902,78303,CHEMBL4269592,1,LITERATURE,ACS Med Chem Lett,3.0344913E7,10.1021/acsmedchemlett.8b00334,12952,Q16790,Carbonic anhydrase IX,CHEMBL3594,Homo sapiens,126.3,nM,=,6.9,CHEMBL902,Q16790,"impc,chembl",false,true
CHEMBL428690,14366,CHEMBL1060261,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,11617,P24723,Protein kinase C eta,CHEMBL3616,Homo sapiens,350.0,nM,=,6.46,CHEMBL428690,P24723,"impc,chembl",false,true
CHEMBL4551635,2422063,CHEMBL5217582,1,LITERATURE,J Med Chem,3.626113E7,10.1021/acs.jmedchem.2c00441,109874,O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",CHEMBL3616354,Homo sapiens,1160.0,nM,=,5.94,CHEMBL4551635,O15382,chemicalProbes,true,false
CHEMBL15192,15738,CHEMBL4009139,1,LITERATURE,Eur J Med Chem,2.8214631E7,10.1016/j.ejmech.2017.02.004,13055,P15559,Quinone reductase 1,CHEMBL3623,Homo sapiens,3000.0,nM,=,5.52,CHEMBL15192,P15559,impc,false,false
CHEMBL471675,519270,CHEMBL1029872,1,LITERATURE,Bioorg Med Chem Lett,1.9081719E7,10.1016/j.bmcl.2008.11.074,12661,P06756,Vitronectin receptor alpha,CHEMBL3660,Homo sapiens,14.0,nM,=,7.85,CHEMBL471675,P06756,chemicalProbes,false,false
CHEMBL1554,442943,CHEMBL677054,1,LITERATURE,Bioorg Med Chem Lett,9873474.0,10.1016/s0960-894x(98)00345-x,12179,P62993,Growth factor receptor-bound protein 2,CHEMBL3663,Homo sapiens,5000.0,nM,=,5.3,CHEMBL1554,P62993,chembl,false,true
CHEMBL3113165,1616121,CHEMBL4839675,1,LITERATURE,Bioorg Med Chem,3.4507163E7,10.1016/j.bmc.2021.116347,11134,P18054,Arachidonate 12-lipoxygenase,CHEMBL3687,Homo sapiens,360.0,nM,=,6.44,CHEMBL3113165,P18054,chemicalProbes,false,false
CHEMBL595118,593835,CHEMBL1047700,1,LITERATURE,Bioorg Med Chem Lett,1.9932617E7,10.1016/j.bmcl.2009.10.132,109979,Q13133,Liver X receptor,CHEMBL3706564,Homo sapiens,1510.0,nM,=,5.82,CHEMBL595118,Q13133,chemicalProbes,false,false
CHEMBL4096813,2236724,CHEMBL4037917,1,LITERATURE,J Med Chem,2.9485874E7,10.1021/acs.jmedchem.7b01884,110226,P36639,"7,8-dihydro-8-oxoguanine triphosphatase",CHEMBL3708265,Homo sapiens,0.8,nM,=,9.1,CHEMBL4096813,P36639,chemicalProbes,true,false
CHEMBL180089,303098,CHEMBL839480,1,LITERATURE,Bioorg Med Chem Lett,1.5664806E7,10.1016/j.bmcl.2004.11.051,10329,P43115,Prostanoid EP3 receptor,CHEMBL3710,Homo sapiens,7.0,nM,=,8.15,CHEMBL180089,P43115,chemicalProbes,false,false
CHEMBL6246,148,CHEMBL4386611,1,LITERATURE,Bioorg Med Chem,3.1227364E7,10.1016/j.bmc.2019.06.020,115316,Q10471,Polypeptide N-acetylgalactosaminyltransferase 2,CHEMBL3713355,Homo sapiens,510.0,nM,=,6.29,CHEMBL6246,Q10471,ot_genetics_portal,false,false
CHEMBL459505,470953,CHEMBL3789263,1,LITERATURE,J Med Chem,2.6918322E7,10.1021/acs.jmedchem.5b01780,115648,Q9NR63,Cytochrome P450 26B1,CHEMBL3713687,Homo sapiens,0.46,nM,=,9.34,CHEMBL459505,Q9NR63,impc,false,false
CHEMBL4548689,2419117,CHEMBL5210081,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5209897,115877,Q15743,Ovarian cancer G-protein coupled receptor 1,CHEMBL3713916,Homo sapiens,148.0,nM,=,6.83,CHEMBL4548689,Q15743,chemicalProbes,true,false
CHEMBL3716365,2043920,CHEMBL4675996,1,LITERATURE,J Med Chem,3.2902984E7,10.1021/acs.jmedchem.0c00272,116040,Q9NQS5,G-protein coupled receptor 84,CHEMBL3714079,Homo sapiens,30.2,nM,=,7.52,CHEMBL3716365,Q9NQS5,chembl,false,true
CHEMBL429844,423242,CHEMBL5216076,1,LITERATURE,Bioorg Med Chem,3.4543844E7,10.1016/j.bmc.2021.116389,11848,Q9BYF1,Angiotensin-converting enzyme 2,CHEMBL3736,Homo sapiens,9.772,nM,=,8.01,CHEMBL429844,Q9BYF1,impc,false,false
CHEMBL1269273,708504,CHEMBL1272436,1,LITERATURE,Bioorg Med Chem,2.0851614E7,10.1016/j.bmc.2010.08.046,20127,P80365,11-beta-hydroxysteroid dehydrogenase 2,CHEMBL3746,Homo sapiens,2.9,nM,=,8.54,CHEMBL1269273,P80365,chemicalProbes,false,false
